Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000168036	20437.0954532875	0.686573516476653	0.178985978767205	3.83590670736076	0.000125101893240874	0.000896766890862145
ENSG00000154832	974.601924905407	-0.319717168207384	0.124466681285592	-2.56869681833796	0.0102081724733336	0.032139515857606
ENSG00000177030	570.604528878973	0.553154491649001	0.161059715622292	3.43446832444574	0.000593717456847303	0.00322431816040964
ENSG00000006377	15.0060877953424	2.74473340974639	0.840788654044716	3.26447484340151	0.0010966720127259	0.00531589762352443
ENSG00000197587	17.8984026605967	1.8941000522131	0.667912851208081	2.83584909137048	0.00457040360991955	0.0169125676699897
ENSG00000176399	62.4094367468977	-1.67493098007743	0.540746954497126	-3.09743950686704	0.00195200231437751	0.00853063723596104
ENSG00000142700	11.6632172494496	2.00913558926907	0.566375027177399	3.5473590692758	0.000389113869480134	0.00228188090325679
ENSG00000101457	665.788208071654	1.19085711887351	0.213901573836792	5.5673134961697	2.58696726509525e-08	7.81200238323824e-07
ENSG00000101412	493.173367994354	1.59572061985216	0.258063272123613	6.18344720936424	6.27167133386294e-10	3.16555557170927e-08
ENSG00000112242	984.777211271162	1.11175720380612	0.22891947081917	4.85654278261168	1.19452981670818e-06	1.93369949150775e-05
ENSG00000205250	2102.78481037198	0.570221178299851	0.170900279415076	3.33657253371085	0.000848182929487138	0.0043087340509357
ENSG00000133740	420.015780043361	0.94514780234052	0.362818012014019	2.60501896555235	0.0091869174514633	0.0295207568132938
ENSG00000169016	494.079170565308	0.610860768614756	0.157322358850953	3.88286047244871	0.000103234811405777	0.00077126557330034
ENSG00000165891	289.981648412282	1.48927905692224	0.333262501117099	4.46878677297975	7.86644976821632e-06	9.21961482178109e-05
ENSG00000129173	357.382282257205	0.86129541155033	0.296325878406277	2.90658182195432	0.00365401321736975	0.0141598801167402
ENSG00000167967	971.657106663172	0.523197873759044	0.145031717056107	3.60747210595761	0.000309194766335307	0.00188580103696904
ENSG00000164330	371.042642438527	-1.45024912603315	0.332304363644932	-4.36421932630033	1.27577531374272e-05	0.000137106608849503
ENSG00000135374	57.5155426795095	4.71117362219609	0.940342131892594	5.01006331888381	5.44121299359707e-07	1.00219932095922e-05
ENSG00000126767	828.137517211597	0.766627222517686	0.176881691241006	4.33412422246199	1.46341527240029e-05	0.000153298233674137
ENSG00000164778	20.6706015636411	2.28453105788669	0.743974020402892	3.07071348627137	0.00213547961323278	0.00917102133311286
ENSG00000105722	1276.27685433885	1.29625747801982	0.321757378897021	4.0286798781845	5.60909348992632e-05	0.000467456309245648
ENSG00000091831	111.65250824368	-1.09375227489451	0.297257536646636	-3.67947701926465	0.000233712747872928	0.00149963636226963
ENSG00000140009	195.472769105684	-1.50660505443794	0.331947460748954	-4.53868528181741	5.66060456156157e-06	6.97442972775071e-05
ENSG00000157557	12007.6068067643	1.08973024301463	0.297869020169296	3.65842088041003	0.000253774057421712	0.00160727950402255
ENSG00000175832	803.364183391205	4.4599037845895	0.38766869391426	11.5044207969393	1.25327880800028e-30	2.78683633124426e-27
ENSG00000244405	506.559665619454	0.884297473172942	0.314250280092691	2.81399104214675	0.00489305918475549	0.0178793289003764
ENSG00000010030	195.706396803208	0.943981071556387	0.31710371442048	2.97688430828239	0.00291193871067795	0.0117573491025392
ENSG00000106038	42.5564138627473	3.16636473622187	0.579686707230116	5.46220000688223	4.70269809088223e-08	1.29099882494926e-06
ENSG00000163497	25.1084704163613	-2.32442539087145	0.546127920695613	-4.25619219012057	2.07937979109372e-05	0.00020450997060777
ENSG00000128610	34.3677863358133	4.06748903030933	0.974347968421227	4.17457536951613	2.98542373021306e-05	0.000275768370245512
ENSG00000151702	782.748465199421	-0.679113236993129	0.284283919739832	-2.38885561172307	0.0169009431239461	0.0475936207811345
ENSG00000125740	1157.61061958137	-1.57101014930704	0.565708403364825	-2.77706701891415	0.00548518675752915	0.0195494198002569
ENSG00000175592	133.25309257152	2.33292420788376	0.506735313060953	4.60383191728171	4.14787273219296e-06	5.44589195005044e-05
ENSG00000125798	606.83623585669	1.27895234140569	0.393697736743312	3.24856411922825	0.00115989064216756	0.00556311154170872
ENSG00000054598	180.914172377193	1.47599145278811	0.443312740592856	3.32945868150375	0.000870149738223165	0.00439476824219257
ENSG00000187140	42.9705177015597	-1.91138847351872	0.574248452740561	-3.32850435102915	0.000873136411295348	0.00440662474041225
ENSG00000103241	1053.65599868524	-0.723540693907738	0.228745044970563	-3.16308794361359	0.00156105166673358	0.00708016387322519
ENSG00000137273	441.170439479112	-1.32637994857572	0.324713126148152	-4.08477465727872	4.4119612133095e-05	0.000381600322763615
ENSG00000164916	4079.69835195303	0.739652235829698	0.166000927977955	4.45571145197407	8.36154340387999e-06	9.68387081718298e-05
ENSG00000111206	975.719942017372	1.53338496865619	0.307687764326019	4.98357473530033	6.2420188392086e-07	1.12678805023648e-05
ENSG00000150907	2029.87728630663	-0.4223052009624	0.178224631970833	-2.36951085993271	0.017811631995895	0.0497523323106009
ENSG00000114861	3230.7515043206	-0.465110499099356	0.170609543559818	-2.72616929507394	0.00640741248051526	0.0221269672841174
ENSG00000128573	843.335029331817	-1.99669933561673	0.454686902353121	-4.39137200848167	1.12637633578836e-05	0.000123881138369529
ENSG00000049768	71.7960499571552	0.912036451973146	0.2152196358887	4.23770093377912	2.25820292796094e-05	0.000218841694207308
ENSG00000104064	625.982274530506	0.504178442365249	0.159524776250146	3.1605024261226	0.00157497293434309	0.00712349074963609
ENSG00000162676	360.957313330165	-0.860437487366961	0.217681188973205	-3.95274158242894	7.72608620211893e-05	0.000604736219212253
ENSG00000106571	504.11839623533	-1.01139207867649	0.372023319047117	-2.71862549172192	0.00655537837780738	0.0225119478562117
ENSG00000101216	991.162603588352	0.752379867962582	0.208269143667658	3.6125364262465	0.000303216495819683	0.0018560248968342
ENSG00000134317	213.363187776352	2.61447018672324	0.386176390982791	6.77014506264767	1.28653334841731e-11	1.14431293462863e-09
ENSG00000006704	685.185919652313	1.83678546304916	0.237305789159973	7.740162890889	9.92895246439185e-15	1.92747759745258e-12
ENSG00000122034	1948.59908239988	0.881686191615018	0.194307495964217	4.53758197664895	5.69029135121664e-06	6.99675370590983e-05
ENSG00000125812	1144.35304086025	0.775292879026544	0.198850376039051	3.8988755991806	9.66404056304997e-05	0.000729575407938896
ENSG00000113196	138.504291631382	-3.60045988298751	1.14983755057042	-3.13127700621828	0.00174047908065534	0.00774883842607019
ENSG00000164107	558.005826311345	-2.89400293468846	0.743420105704056	-3.89282306529454	9.90844191315451e-05	0.000745495199002643
ENSG00000196591	1657.35067117676	0.767786220967183	0.226186261441995	3.39448654428589	0.000687574187306085	0.00363084296664655
ENSG00000100644	5622.36105171988	1.07941081313472	0.255322189705217	4.22764200158616	2.36153135877176e-05	0.00022741361037621
ENSG00000108924	372.780876200479	-2.18835456092178	0.47621123189359	-4.59534428077239	4.32035336257738e-06	5.63304068489567e-05
ENSG00000147421	892.015354344845	-0.465633856098782	0.136168019390791	-3.41955371152495	0.000627239482838395	0.00336970739078127
ENSG00000137309	5016.11401149835	1.60470576753776	0.313392111997889	5.12044083467094	3.04822243401909e-07	6.14670410025613e-06
ENSG00000135100	605.765273515587	0.692439036899667	0.214298909204333	3.23118320793425	0.00123278894330489	0.00584266955110205
ENSG00000253293	1623.11839919538	1.01250721877081	0.342362217041718	2.95741518301779	0.0031023008507321	0.0123927920116587
ENSG00000078399	1013.48182217924	1.50886981285701	0.384499396686581	3.92424494254004	8.70021803975943e-05	0.000668364740114685
ENSG00000120068	146.555450417803	1.46885077694747	0.442784590503957	3.31730328572566	0.000908908946182836	0.00455478648302237
ENSG00000123388	31.8439339647703	3.14686317554216	1.12190242168653	2.80493482740822	0.0050326754538503	0.0182938388469577
ENSG00000128645	105.837360560609	-0.990069146992306	0.353371652053426	-2.80177864081361	0.00508217318379565	0.0184354079898623
ENSG00000185122	1514.90879942741	0.695399844982303	0.249018933269401	2.79255812340175	0.00522930718959017	0.018851710222163
ENSG00000185811	1478.82282993974	-1.02087104811428	0.383420661453033	-2.6625353058584	0.00775544332403034	0.0257812100714572
ENSG00000030419	725.338033825362	-0.706075763236483	0.246098624203192	-2.86907643438717	0.00411672302265246	0.0155393588169875
ENSG00000143621	3723.88736094333	1.08541225390525	0.229746394219439	4.72439298815951	2.30803711008135e-06	3.35639641573066e-05
ENSG00000129351	6194.59712065732	0.508187974219389	0.138715779909134	3.66351956895083	0.000248773200782504	0.00158298451902707
ENSG00000173404	77.8289361042762	-1.90284789941897	0.499874153757358	-3.80665390501991	0.000140859648376707	0.000985816022687911
ENSG00000126456	1403.03597891798	0.497862210621673	0.151641099080449	3.28316144924237	0.00102649858723871	0.00504078607586005
ENSG00000137265	1593.82485598596	-1.30520882609666	0.372221437936957	-3.50653856298766	0.000453975649722048	0.00259809180912524
ENSG00000185507	1018.78016278983	0.607930957730487	0.218867493890731	2.77762104789299	0.00547584395945504	0.0195360477316614
ENSG00000177508	64.7911328200814	3.66144093147648	0.673929448462603	5.43297364409452	5.54225962767522e-08	1.48319114324875e-06
ENSG00000176842	30.6119206774194	5.03962514848383	0.825871031207301	6.10219387537622	1.04622359453297e-09	5.00775178306951e-08
ENSG00000016082	35.7495876871545	-1.34537493413397	0.551181503222258	-2.44089274815789	0.0146510052146559	0.0426521765711119
ENSG00000140044	766.912884173638	-0.37469687949541	0.128845229938398	-2.90811603715989	0.00363613389729761	0.0141040017646526
ENSG00000105610	10.1113272970446	1.45182089839575	0.546645141755728	2.65587451071596	0.0079103044332752	0.0261998708785256
ENSG00000118922	1678.57296455756	-1.10126607927841	0.27091554792014	-4.06497924439185	4.8036736668983e-05	0.000410688073723637
ENSG00000163884	132.26850418337	-0.996487422002653	0.389637752176924	-2.55747143708543	0.0105436216441753	0.0329833719678384
ENSG00000129911	693.877858521679	0.703710647393708	0.226368424548597	3.10869613903521	0.0018791487100066	0.00826690241848229
ENSG00000136826	6340.86619809055	-1.63635954952028	0.293017034630226	-5.58452020233324	2.34346276737064e-08	7.18309514910851e-07
ENSG00000102349	270.225972467312	-1.12344899179475	0.262606565497241	-4.27806894190752	1.8852163826569e-05	0.00018921786097574
ENSG00000119138	2855.13800221934	-0.978783312270086	0.231434106877095	-4.22920945178524	2.34513934912645e-05	0.000226102122505451
ENSG00000138795	309.219852369952	1.27658280984053	0.308659716774709	4.13589056317415	3.53580679005637e-05	0.000317845770249095
ENSG00000089116	10.1952568429878	1.74689944332824	0.635441518913063	2.7491112735541	0.00597570961467418	0.0209526744803513
ENSG00000162761	28.7089094794433	-1.9357376298979	0.344033017288194	-5.62660422873408	1.83791751647504e-08	5.89193479069192e-07
ENSG00000178573	1975.6059915435	-1.05305349451648	0.252035061708675	-4.17820237937251	2.93822156865126e-05	0.000272333836942818
ENSG00000197063	1712.53933888676	0.700012876254261	0.170738754476955	4.09990618942195	4.13317644215134e-05	0.000362097047904806
ENSG00000198517	2364.41187151706	0.602101593634671	0.190320344807461	3.16362180955374	0.00155819130963768	0.00706981254567569
ENSG00000068305	1906.33351075793	-0.404490865404237	0.165790788889623	-2.43976681764589	0.0146967450358304	0.0427446353836398
ENSG00000081189	1655.52824209912	-1.07490227481594	0.268346364015974	-4.00565246619831	6.18465254567578e-05	0.000505772655524004
ENSG00000143995	1005.18006073614	-1.02338350187799	0.419788229446135	-2.43785659075824	0.014774634090543	0.0429048497987275
ENSG00000009950	335.759402270831	1.7561624864707	0.478155451170062	3.67278566452251	0.000239920710773953	0.00153383705842417
ENSG00000178860	292.88971030494	1.48477652777467	0.326950608547967	4.54128693740247	5.5911872831923e-06	6.9001231557459e-05
ENSG00000163132	64.0605989147118	2.09824765370586	0.421457326982622	4.97855303341867	6.40613910770033e-07	1.14878418309641e-05
ENSG00000120149	108.846607211974	3.32976363036983	0.495956111156182	6.71382720258739	1.89584805059797e-11	1.6045828137587e-09
ENSG00000119950	1775.01417382118	-0.873445413055913	0.252156777633198	-3.46389821941045	0.000532407914430804	0.00296037680995169
ENSG00000101057	1352.21622202669	2.39539257683036	0.411696076996772	5.81835171785993	5.94307474675918e-09	2.25376136908108e-07
ENSG00000136997	5018.19758981088	1.91064482720683	0.323033088050436	5.91470316164181	3.32474631434142e-09	1.35088529649155e-07
ENSG00000134323	55.6336285454664	1.52409630341026	0.404674958980864	3.76622340865507	0.000165735501450341	0.00112670660519048
ENSG00000162992	38.0755468557182	-3.08142342168412	0.410231173606043	-7.51143165107998	5.84842040586619e-14	1.00036617571669e-11
ENSG00000178403	15.9298847683086	2.6567623946936	0.814188097976215	3.26308183735107	0.00110207690336414	0.00533377431771216
ENSG00000101096	944.009986352989	-0.700944882540449	0.255213498236736	-2.74650395603391	0.00602341595741662	0.0210866973405482
ENSG00000082641	7692.7605928529	-0.314609413956869	0.10671602940669	-2.94809894732783	0.00319734707533337	0.0127062728615198
ENSG00000050344	3367.15112745036	1.68317635806747	0.248321466343507	6.77821528219841	1.21669462264462e-11	1.09816791401799e-09
ENSG00000162599	3173.11836249166	-0.64795216168674	0.24690061628024	-2.62434404356162	0.00868160412249586	0.0282082939474294
ENSG00000077150	1364.18443915074	0.624985987283278	0.221987172514497	2.81541487376917	0.00487143008316763	0.0178192066232732
ENSG00000001167	1428.13900839892	0.456946097410585	0.182128271572792	2.50892458081641	0.0121099336952974	0.0367770452902071
ENSG00000119919	653.363621597564	-1.49743748460577	0.338341066323019	-4.42582244265953	9.60755274725094e-06	0.000108645742116393
ENSG00000109705	133.397722633578	-2.0334696535782	0.494191331372099	-4.11474164860879	3.87613303736268e-05	0.000344138708144796
ENSG00000147140	7294.76924465111	0.669707363814978	0.186489185687279	3.59113243669797	0.000329244268833338	0.00198847279399097
ENSG00000012504	253.794554788797	-2.13553541344178	0.854801914821785	-2.49828103612403	0.0124797213213394	0.0376810249993782
ENSG00000113580	2855.56726707277	-0.878863934911425	0.27231088467051	-3.22742859131331	0.00124908213526567	0.00590768011123925
ENSG00000151623	4316.56044554516	-1.64143540757614	0.25599655942436	-6.41194323574938	1.4367633773601e-10	8.89702081271596e-09
ENSG00000116833	1498.85478216368	-1.26330779208676	0.271752245144983	-4.64874831636725	3.33955407592361e-06	4.54313085078374e-05
ENSG00000119547	223.542581735194	3.52474576074983	0.471585935536777	7.47423851124363	7.7652188819445e-14	1.27474667015008e-11
ENSG00000115507	24.1588663141076	2.72775562934987	0.464226435580894	5.87591619149517	4.20511044148165e-09	1.65631242187828e-07
ENSG00000105261	23.2141146703156	0.688441676836058	0.245970613016763	2.79887775369792	0.00512805477214452	0.0185715457101947
ENSG00000143799	3574.76250841353	0.560663063820228	0.203087842197238	2.76069240656817	0.00576789716550468	0.0203494540124397
ENSG00000007372	112.504291496774	-0.543952768854818	0.16623283345246	-3.27223423650767	0.00106701135122584	0.00520109558608692
ENSG00000198807	29.2222257646367	1.27811745321535	0.497112311210398	2.571083886664	0.0101380766636377	0.0319599632932823
ENSG00000185630	3056.40307104382	-1.02974715776943	0.297370740165862	-3.46283954230022	0.000534507043556914	0.00296934869075678
ENSG00000204304	180.940050666876	-0.612581468431856	0.183237163664649	-3.34310713056534	0.000828459098566992	0.00422785511181903
ENSG00000105717	84.2177598288518	0.679727962626313	0.247764185374635	2.74344720807215	0.00607978232102745	0.0212505681012191
ENSG00000139515	88.7087940014971	3.86724639645489	0.491715636878208	7.86480255337651	3.69680066930404e-15	8.07354860456935e-13
ENSG00000198300	471.950860488466	-1.85993222018424	0.426328757735502	-4.36267126351855	1.28483933459131e-05	0.00013777803649322
ENSG00000082175	334.576944996053	-1.8030701766361	0.389349636883802	-4.63097947404585	3.63939955007674e-06	4.87431575750892e-05
ENSG00000165462	16.4562612177876	-1.19648804704553	0.393591099867643	-3.03992658230301	0.00236635825445474	0.00997606392691537
ENSG00000109132	31.6655168376498	-1.92739366084191	0.530322681316826	-3.63437908417582	0.000278650902349716	0.00173297764339539
ENSG00000165495	64.8947740931581	-1.26350581943188	0.322829973704073	-3.91384295867798	9.08387263150694e-05	0.000692616971841209
ENSG00000126003	1323.33610248967	1.05088142394712	0.290949994531855	3.61189703968893	0.000303965255802136	0.00185898636007006
ENSG00000110777	840.87918267761	-1.29804056162541	0.524823377891973	-2.4732902845128	0.0133875351634307	0.0397594839846425
ENSG00000152192	20.6277302006586	1.20624909356883	0.379399983237516	3.17935990211598	0.00147600700557735	0.00677230001058377
ENSG00000204531	175.063632008712	-0.59009827373744	0.235286230909856	-2.50800172817389	0.0121416073327128	0.0368511869162619
ENSG00000212993	126.288112299201	3.29941172598154	0.599754662953039	5.5012689851148	3.77067433395316e-08	1.06501956360848e-06
ENSG00000184271	211.91281894829	-1.0428352693569	0.304009879782906	-3.43026769426568	0.00060298604749122	0.00326378374012729
ENSG00000106536	23.7302966171729	2.95595510724299	0.681711109952557	4.33608175675575	1.45045013967837e-05	0.000152135550671239
ENSG00000186951	3058.10132201137	-0.453542508300941	0.178073984876098	-2.54693299875616	0.0108674296372032	0.0337926287911951
ENSG00000132170	1697.17248378288	-0.855162961711582	0.284566283472806	-3.00514506242727	0.00265454214003827	0.0109438902318112
ENSG00000112238	15.0125934208984	1.90918530406428	0.564082319250587	3.38458632527383	0.000712855993642339	0.00374111430339853
ENSG00000061455	99.3695848300051	-1.12525681140847	0.420235769031598	-2.67767975582264	0.00741340612044992	0.0248785310307228
ENSG00000117707	1459.12236001283	1.46880589435561	0.382573400287819	3.83927866718018	0.000123396312374108	0.000887655417407858
ENSG00000116132	817.598050572385	1.95672421572832	0.440479188508848	4.44226257851684	8.90178338370392e-06	0.000101937088747845
ENSG00000167157	52.2304782079677	0.836770197704554	0.3480870007973	2.40391107909206	0.0162207183090534	0.0461793865171684
ENSG00000185129	1685.95072140929	-0.666463050001436	0.162909127028	-4.09101111865197	4.2949653737641e-05	0.000373064108814878
ENSG00000164754	5944.53036192043	0.77148064798153	0.268904787146289	2.86897327551789	0.00411806591675305	0.0155420293664218
ENSG00000139687	1869.04512974878	0.549964912175533	0.2079182144415	2.6451021313973	0.00816662638442721	0.0268497713972976
ENSG00000173039	1371.87321552411	0.427984947457165	0.10860854452156	3.94061949124275	8.12714547635011e-05	0.000630879017300932
ENSG00000104856	754.278649128267	0.546854999913232	0.202389788551367	2.7019890866403	0.00689260247104409	0.0234626406922267
ENSG00000087903	219.541559486107	-0.776789387350049	0.32346296602854	-2.40147858930321	0.0163289646113304	0.0464210221284451
ENSG00000069667	1644.34234313488	-0.807553704972325	0.193326117333728	-4.17715783107716	2.95174216080796e-05	0.000273172959717604
ENSG00000198963	32.7119287532364	-1.84428751482929	0.429646029607742	-4.29257432336356	1.76613402884528e-05	0.000179251611392347
ENSG00000159216	2099.43477236527	1.10568891733284	0.172227433885119	6.41993492204248	1.3633261411124e-10	8.52980523813714e-09
ENSG00000143171	37.7674288080296	-2.55685916704957	0.367092877078194	-6.96515603190233	3.28039970857502e-12	3.47353146630931e-10
ENSG00000103449	214.973592131729	-0.894077790983777	0.346571327582778	-2.57978003321763	0.00988632659919045	0.0313197187690971
ENSG00000165821	178.919738514164	-1.23129144904193	0.299867502720018	-4.10611832850581	4.02363421955071e-05	0.000353513265122882
ENSG00000101115	92.1219344002759	3.29323987771974	0.28670065134599	11.4866843247784	1.53906347237997e-30	3.13712437786785e-27
ENSG00000116560	6963.65575437105	0.472050800723856	0.169700361624008	2.78167233237689	0.00540796102613789	0.019355974056092
ENSG00000168779	14.3717031319648	1.85843272864443	0.643873065222295	2.88633401368143	0.00389758275286412	0.0148867698524448
ENSG00000126778	17.6052306963901	1.97445122618898	0.585477863815455	3.37237553837105	0.000745227598794032	0.0038791800524584
ENSG00000100625	83.5873321370853	1.76104908576278	0.37973706769515	4.63754854497518	3.52565820375514e-06	4.75470384990192e-05
ENSG00000175387	4077.0314549453	-0.371339191924413	0.102619073961464	-3.61861764669463	0.000296180851440808	0.00182345422256284
ENSG00000166949	2051.41373123606	-0.410276381275985	0.142344989687317	-2.88226780708771	0.00394824006680217	0.0150216133199535
ENSG00000141646	3190.19700484865	-0.580599380417436	0.0992186989546773	-5.85171330136723	4.86534787470686e-09	1.88301280087547e-07
ENSG00000101665	1505.46679954299	-0.614768078509265	0.144386492109386	-4.25779496078846	2.06453168096123e-05	0.000203294866812849
ENSG00000124216	89.0222726223819	2.17433065684032	0.422676867528546	5.1441912815195	2.68675675766288e-07	5.52717159734518e-06
ENSG00000165684	494.013922722965	0.849332228682265	0.15958723815454	5.32205606478255	1.02600938196294e-07	2.46395929498121e-06
ENSG00000182968	18.0907552815731	1.8918272189773	0.740493103645639	2.55482084797731	0.0106242464136229	0.0331931367067589
ENSG00000100146	102.948667173604	-2.02359593324289	0.428048003783899	-4.72749765296068	2.2730369042523e-06	3.32129526152995e-05
ENSG00000177732	466.466613040086	0.690717052216788	0.26268104784476	2.6294894811939	0.00855131773309466	0.0278701876112403
ENSG00000129194	49.3007121619636	-0.638855609877735	0.191203878041376	-3.34122726182095	0.000834089195153994	0.00424949421234466
ENSG00000124766	4363.60951695561	1.85533783128415	0.269646224745188	6.88063714979661	5.95854472486453e-12	5.82984015880746e-10
ENSG00000134532	205.976286821753	-0.797445789310142	0.232971021280019	-3.42293983573027	0.000619477869146488	0.00333680437774126
ENSG00000110693	443.519738709151	-1.10902361194548	0.360955003876323	-3.07247052966601	0.00212294794640955	0.00912976890681064
ENSG00000005513	78.6438104034062	-1.13701260708109	0.382174525880938	-2.97511354128116	0.002928801222783	0.0118078915294663
ENSG00000125398	2505.56959825414	1.7468099998346	0.262986471247584	6.64220479307504	3.09025174530824e-11	2.43046809293375e-09
ENSG00000204335	153.075332685213	2.391120104175	0.350438016808776	6.82323261029001	8.901434561064e-12	8.34211070358718e-10
ENSG00000269404	1045.09877155952	-3.02839959717022	0.438944242841202	-6.89928082338652	5.22664600028164e-12	5.23949840847905e-10
ENSG00000072310	2431.33066867943	0.614491729863345	0.175653106919136	3.49832542470332	0.000468189484349202	0.00266385549829762
ENSG00000115415	6495.36244927784	0.451887481170858	0.173317834139057	2.60727629915048	0.00912656831080359	0.02936541184981
ENSG00000138378	232.884092534087	-0.867919352345125	0.276793684472088	-3.13561833609194	0.00171492225522239	0.00766015309765151
ENSG00000130699	542.239588886251	0.540845960033297	0.227272782489613	2.37972164598291	0.0173257200039483	0.0486329023750948
ENSG00000106290	700.363167559684	0.483013371739066	0.156056146044513	3.09512559410055	0.00196729573873886	0.00858213907072455
ENSG00000092607	24.3008640859378	1.53233820384163	0.584540548242066	2.62144039185982	0.00875590727285369	0.0283969095590031
ENSG00000164532	29.1210465206984	3.02132238104206	0.612970687628061	4.92898346042175	8.26585710422337e-07	1.41783215125739e-05
ENSG00000073861	70.5947131651834	-0.847370085461539	0.311655022265863	-2.71893608291887	0.00654922622693175	0.0224960080762183
ENSG00000071564	1552.66594187303	0.588108132263891	0.170235861332794	3.45466652948169	0.000550973835841085	0.00303937998348781
ENSG00000152284	75.0322853821876	-1.11878707914066	0.253888257924208	-4.40661213830002	1.04999960066002e-05	0.000116740864691564
ENSG00000197905	301.116946717643	2.05229800600122	0.260679639171422	7.8728742011632	3.46585110437041e-15	7.70679254662729e-13
ENSG00000167074	957.23342452615	-1.40092506054498	0.281424608472135	-4.97797640423366	6.42524867170767e-07	1.15136690483494e-05
ENSG00000137203	76.8325563312849	2.41308204771543	0.521666760858513	4.62571555018035	3.73307340933124e-06	4.97607496415488e-05
ENSG00000090447	344.739817816978	1.00124881603271	0.22680177331631	4.41464280191632	1.01176910449831e-05	0.00011373103077219
ENSG00000198176	2292.50962418088	0.84364882176418	0.19997148001457	4.21884571591265	2.45556227213247e-05	0.000234438146668073
ENSG00000177426	1798.3200975896	0.886389825216959	0.176618636960011	5.0186653032412	5.20317104127342e-07	9.67164677686524e-06
ENSG00000118707	994.599393776437	1.41539669335204	0.256945480695401	5.50854869881886	3.61804154686422e-08	1.03626810581146e-06
ENSG00000151090	856.644628504323	-2.37134754319142	0.382536439106031	-6.19901086739121	5.68191090468739e-10	2.90145178974225e-08
ENSG00000115297	36.2218931062237	-0.909130442429506	0.357488727425053	-2.54310240487262	0.010987302244843	0.034079306734575
ENSG00000130726	5945.08863707419	0.918130994149751	0.184086401757857	4.98750035517257	6.11655073500058e-07	1.10904989605718e-05
ENSG00000122691	92.9383926493334	2.14803525353761	0.351985480008732	6.10262461248209	1.04340702931122e-09	5.00426194842205e-08
ENSG00000111424	2982.06964898724	-0.653516688857698	0.193242913460823	-3.38184038500428	0.000720019678262461	0.00376801055419337
ENSG00000184937	21.7282429007469	1.69847254775352	0.65776942048663	2.58217012657256	0.00981811725833298	0.0311480088377204
ENSG00000065978	13927.0074733006	0.537889471715963	0.187512176682189	2.86855755841191	0.00412348163864998	0.015557667882366
ENSG00000198081	733.499238904621	-0.344098736458331	0.126402373581087	-2.72224901091427	0.00648392653360952	0.0223281490936349
ENSG00000109906	377.078348410193	-2.59003877157665	0.442847801458935	-5.84859801277985	4.95733504424242e-09	1.9095498453885e-07
ENSG00000179456	1755.97057083113	0.573108536697006	0.219951317858725	2.60561538015023	0.00917093796175302	0.029484903068412
